ds_input_count,ds_scale_label,ds_scale_mb,ds_scale_records,ds_type,env_cpu_count,env_cpu_util,env_gpu_mem_util,env_gpu_util,env_mem_util,op_alphanumeric_filter_batch_size,op_alphanumeric_filter_max_ratio,op_alphanumeric_filter_min_ratio,op_alphanumeric_filter_num_proc,op_alphanumeric_filter_tokenization,op_audio_duration_filter_any_or_all,op_audio_duration_filter_max_duration,op_audio_duration_filter_min_duration,op_audio_ffmpeg_wrapped_mapper_filter_kwargs,op_audio_ffmpeg_wrapped_mapper_filter_name,op_audio_nmf_snr_filter_any_or_all,op_audio_nmf_snr_filter_min_snr,op_audio_nmf_snr_filter_snr_max,op_audio_size_filter_any_or_all,op_audio_size_filter_max_size,op_audio_size_filter_min_size,op_average_line_length_filter_batch_size,op_average_line_length_filter_max_len,op_average_line_length_filter_min_len,op_character_repetition_filter_batch_size,op_character_repetition_filter_max_ratio,op_character_repetition_filter_min_ratio,op_character_repetition_filter_rep_len,op_document_simhash_deduplicator_ignore_pattern,op_document_simhash_deduplicator_lowercase,op_document_simhash_deduplicator_tokenization,op_fix_unicode_mapper_normalization,op_flagged_words_filter_lang,op_flagged_words_filter_max_ratio,op_flagged_words_filter_tokenization,op_flagged_words_filter_use_words_aug,op_image_aesthetics_filter_hf_scorer_model,op_image_aesthetics_filter_max_score,op_image_aesthetics_filter_min_score,op_image_aspect_ratio_filter_max_ratio,op_image_aspect_ratio_filter_min_ratio,op_image_face_ratio_filter_max_ratio,op_image_face_ratio_filter_min_ratio,op_image_nsfw_filter_hf_nsfw_model,op_image_shape_filter_max_height,op_image_shape_filter_max_width,op_image_shape_filter_min_height,op_image_shape_filter_min_width,op_image_size_filter_max_size,op_image_size_filter_min_size,op_image_tagging_mapper_local_files_only,op_image_tagging_mapper_pretrained_model_name_or_path,op_image_tagging_mapper_text_encoder_type,op_image_watermark_filter_hf_watermark_model,op_language_id_score_filter_lang,op_language_id_score_filter_min_score,op_maximum_line_length_filter_batch_size,op_maximum_line_length_filter_max_len,op_maximum_line_length_filter_min_len,op_perplexity_filter_batch_size,op_perplexity_filter_lang,op_perplexity_filter_max_ppl,op_process_number,op_process_time,op_remove_long_words_mapper_max_len,op_remove_long_words_mapper_min_len,op_remove_repeat_sentences_mapper_lowercase,op_remove_words_with_incorrect_substrings_mapper_lang,op_remove_words_with_incorrect_substrings_mapper_substrings,op_remove_words_with_incorrect_substrings_mapper_tokenization,op_replace_content_mapper_pattern,op_replace_content_mapper_repl,op_sentence_split_mapper_lang,op_special_characters_filter_batch_size,op_special_characters_filter_max_ratio,op_special_characters_filter_min_ratio,op_stopwords_filter_lang,op_stopwords_filter_min_ratio,op_stopwords_filter_tokenization,op_stopwords_filter_use_words_aug,op_text_action_filter_lang,op_text_chunk_mapper_max_len,op_text_chunk_mapper_split_pattern,op_text_entity_dependency_filter_any_or_all,op_text_entity_dependency_filter_lang,op_text_length_filter_max_len,op_text_length_filter_min_len,op_token_num_filter_hf_tokenizer,op_token_num_filter_max_num,op_token_num_filter_min_num,op_type_alphanumeric_filter,op_type_audio_add_gaussian_noise_mapper,op_type_audio_duration_filter,op_type_audio_ffmpeg_wrapped_mapper,op_type_audio_nmf_snr_filter,op_type_audio_size_filter,op_type_average_line_length_filter,op_type_character_repetition_filter,op_type_clean_copyright_mapper,op_type_clean_email_mapper,op_type_clean_ip_mapper,op_type_clean_links_mapper,op_type_document_simhash_deduplicator,op_type_fix_unicode_mapper,op_type_flagged_words_filter,op_type_image_aesthetics_filter,op_type_image_aspect_ratio_filter,op_type_image_blur_mapper,op_type_image_deduplicator,op_type_image_detection_yolo_mapper,op_type_image_face_blur_mapper,op_type_image_face_count_filter,op_type_image_face_ratio_filter,op_type_image_nsfw_filter,op_type_image_remove_background_mapper,op_type_image_segment_mapper,op_type_image_shape_filter,op_type_image_size_filter,op_type_image_tagging_mapper,op_type_image_watermark_filter,op_type_language_id_score_filter,op_type_maximum_line_length_filter,op_type_perplexity_filter,op_type_punctuation_normalization_mapper,op_type_remove_long_words_mapper,op_type_remove_repeat_sentences_mapper,op_type_remove_specific_chars_mapper,op_type_remove_table_text_mapper,op_type_remove_words_with_incorrect_substrings_mapper,op_type_replace_content_mapper,op_type_sentence_split_mapper,op_type_special_characters_filter,op_type_stopwords_filter,op_type_text_action_filter,op_type_text_chunk_mapper,op_type_text_entity_dependency_filter,op_type_text_length_filter,op_type_token_num_filter,op_type_whitespace_normalization_mapper,op_type_word_repetition_filter,op_type_words_num_filter,op_word_repetition_filter_batch_size,op_word_repetition_filter_lang,op_word_repetition_filter_max_ratio,op_word_repetition_filter_min_ratio,op_word_repetition_filter_rep_len,op_word_repetition_filter_tokenization,op_words_num_filter_batch_size,op_words_num_filter_lang,op_words_num_filter_max_num,op_words_num_filter_min_num,op_words_num_filter_tokenization,operator_index,operator_name,pipeline_base_name,pipeline_name,pipeline_scale_token
1267.0,1G,1024.0,,audio,64,0.18100000000000002,0.9053927553927554,0.0,0.0504070919456537,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_1G,1G
670.0,256MB,256.0,,audio,64,0.13,0.9053927553927554,0.0,0.04992899468035738,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_256MB,256MB
341.0,256MB,256.0,,audio,64,0.138,0.9053927553927554,0.0,0.05177353713322402,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_256MB,256MB
317.0,256MB,256.0,,audio,64,0.166,0.9053927553927554,0.0,0.051179756353018815,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_256MB,256MB
5305.0,2G,2048.0,,audio,64,0.14400000000000002,0.9053927553927554,0.0,0.051166360466027246,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_2G,2G
2673.0,2G,2048.0,,audio,64,0.149,0.9053927553927554,0.0,0.049777187570672204,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_2G,2G
2541.0,2G,2048.0,,audio,64,0.20800000000000002,0.9053927553927554,0.0,0.05150644773809542,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_2G,2G
7990.0,3G,3072.0,,audio,64,0.146,0.9053927553927554,0.0,0.050905431884626186,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_3G,3G
3925.0,3G,3072.0,,audio,64,0.157,0.9053927553927554,0.0,0.05102789747178972,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_3G,3G
3701.0,3G,3072.0,,audio,64,0.21100000000000002,0.9053927553927554,0.0,0.05079772118748235,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,77.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_3G,3G
10598.0,4G,4096.0,,audio,64,0.152,0.9053927553927554,0.0,0.05177204870133606,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_4G,4G
5331.0,4G,4096.0,,audio,64,0.163,0.9053927553927554,0.0,0.0524485992373974,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_4G,4G
5038.0,4G,4096.0,,audio,64,0.221,0.9053927553927554,0.0,0.052366761369331966,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,103.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_4G,4G
1337.0,512MB,512.0,,audio,64,0.124,0.9053927553927554,0.0,0.05048214774146446,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_512MB,512MB
687.0,512MB,512.0,,audio,64,0.138,0.9053927553927554,0.0,0.05260709781913536,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_512MB,512MB
645.0,512MB,512.0,,audio,64,0.17800000000000002,0.9053927553927554,0.0,0.05176662563210952,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_512MB,512MB
16007.0,6G,6144.0,,audio,64,0.142,0.9053927553927554,0.0,0.05102145191457059,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_6G,6G
7993.0,6G,6144.0,,audio,64,0.159,0.9053927553927554,0.0,0.05123963014357246,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_6G,6G
7546.0,6G,6144.0,,audio,64,0.228,0.9053927553927554,0.0,0.05124175277687354,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,158.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_6G,6G
21300.0,8G,8192.0,,audio,64,0.151,0.9053927553927554,0.0,0.0512910651724657,,,,,,,,,,,,,,any,515kb,316kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_8G,8G
10632.0,8G,8192.0,,audio,64,0.159,0.9053927553927554,0.0,0.05016575889362969,,,,,,any,10.156892266507027,9.838973251917103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,23.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_duration_filter,audio_pipeline_1781071552382,audio_pipeline_1781071552382_8G,8G
10030.0,8G,8192.0,,audio,64,0.22899999999999998,0.9053927553927554,0.0,0.05175487349163769,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,218.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552382,audio_pipeline_1781071552382_8G,8G
4003.0,1.5G,1536.0,,audio,64,0.147,0.9053927553927554,0.0,0.05114824042565217,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1.5G,1.5G
3436.0,1.5G,1536.0,,audio,64,0.306,0.9053927553927554,0.0,0.05076950569604117,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,983.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1.5G,1.5G
2335.0,1.5G,1536.0,,audio,64,0.9840000000000001,0.9053927553927554,0.0,0.05170248068918176,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1.5G,1.5G
332.0,128MB,128.0,,audio,64,0.151,0.9053927553927554,0.0,0.0521694470725334,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_128MB,128MB
277.0,128MB,128.0,,audio,64,0.221,0.9053927553927554,0.0,0.05194279125321318,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,80.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_128MB,128MB
185.0,128MB,128.0,,audio,64,0.9079999999999999,0.9053927553927554,0.0,0.05257382165927514,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_128MB,128MB
2653.0,1G,1024.0,,audio,64,0.146,0.9053927553927554,0.0,0.052367796800210545,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1G,1G
2281.0,1G,1024.0,,audio,64,0.297,0.9053927553927554,0.0,0.050548700061184906,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,660.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1G,1G
1537.0,1G,1024.0,,audio,64,0.983,0.9053927553927554,0.0,0.05147491886784279,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_1G,1G
670.0,256MB,256.0,,audio,64,0.14800000000000002,0.9053927553927554,0.0,0.05125123991229849,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_256MB,256MB
578.0,256MB,256.0,,audio,64,0.235,0.9053927553927554,0.0,0.05128036140575843,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,174.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_256MB,256MB
386.0,256MB,256.0,,audio,64,0.951,0.9053927553927554,0.0,0.05096020617810284,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_256MB,256MB
5305.0,2G,2048.0,,audio,64,0.161,0.9053927553927554,0.0,0.050858772780660366,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,7.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_2G,2G
4595.0,2G,2048.0,,audio,64,0.33799999999999997,0.9053927553927554,0.0,0.051605551416061095,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1290.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_2G,2G
3082.0,2G,2048.0,,audio,64,0.987,0.9053927553927554,0.0,0.05141901854328569,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_2G,2G
7990.0,3G,3072.0,,audio,64,0.159,0.9053927553927554,0.0,0.05027578636736432,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_3G,3G
6856.0,3G,3072.0,,audio,64,0.37200000000000005,0.9053927553927554,0.0,0.05192161669174631,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1925.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_3G,3G
4609.0,3G,3072.0,,audio,64,0.99,0.9053927553927554,0.0,0.0505282114726751,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,27.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_3G,3G
10598.0,4G,4096.0,,audio,64,0.149,0.9053927553927554,0.0,0.05131057010164087,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_4G,4G
9180.0,4G,4096.0,,audio,64,0.376,0.9053927553927554,0.0,0.05088068508662822,,,,,,,,,,,any,-1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2567.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_4G,4G
6220.0,4G,4096.0,,audio,64,0.992,0.9053927553927554,0.0,0.051891731568013424,,,,,,,,,{'sample_rate': 22050},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,36.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552393,audio_pipeline_1781071552393_4G,4G
1337.0,512MB,512.0,,audio,64,0.14300000000000002,0.9053927553927554,0.0,0.05126242256578711,,,,,,any,10.101169441499728,9.899710789792001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_duration_filter,audio_pipeline_1781071552393,audio_pipeline_1781071552393_512MB,512MB
